	log2FoldChange	padj	significance
CGGC5_4570	-2.86771226971688	0.00123566064639934	DOWN
CGGC5_8572	-4.53287996472875	0.00123604973114243	DOWN
CGGC5_7999	-1.22280005572438	0.00124571667220555	NOT
CGGC5_4741	-2.11808452700496	0.00126633221612386	DOWN
CGGC5_4655	5.2256402172912	0.00126793935949232	UP
CGGC5_6562	2.27186795596113	0.00127653728036303	UP
CGGC5_7667	-4.48260194267554	0.00128752131760738	DOWN
CGGC5_2708	1.62131685007806	0.0013017190583912	NOT
CGGC5_4088	-1.864865582334	0.0013118318003515	NOT
CGGC5_9559	-3.28708096098514	0.00131700601600215	DOWN
CGGC5_4581	-4.42479080888864	0.0013273233343314	DOWN
CGGC5_15252	-2.09313895463117	0.0013273233343314	DOWN
CGGC5_7250	2.13652040378231	0.00133463831447251	UP
CGGC5_6231	-1.73533468803094	0.00133856426549952	NOT
CGGC5_4058	1.87994373580951	0.00134560028375257	NOT
CGGC5_5453	1.46799953358791	0.00136729289694367	NOT
CGGC5_12771	2.42926366773508	0.0013734252421867	UP
CGGC5_6201	-4.4426704814885	0.00137585996847882	DOWN
CGGC5_7917	-1.61615398133432	0.00138587627176416	NOT
CGGC5_6674	-3.89021408373564	0.00138829531734849	DOWN
CGGC5_7493	-2.73497746320556	0.00139107464580074	DOWN
CGGC5_11948	2.10342626058498	0.00139763253747128	UP
CGGC5_4826	-4.44476073223027	0.00139763253747128	DOWN
CGGC5_12233	3.3430753437812	0.00140449869814996	UP
CGGC5_9250	-4.55646197114142	0.00142161337512531	DOWN
CGGC5_9584	2.37790512648894	0.00142161337512531	UP
CGGC5_3533	-4.51274716161327	0.00142210864819757	DOWN
CGGC5_8923	3.06451120617132	0.00142236702667096	UP
CGGC5_7826	-4.5280421677494	0.00142367149833637	DOWN
CGGC5_525	-4.40657453952063	0.00142601876247183	DOWN
CGGC5_1221	3.17324524696953	0.00143150420773503	UP
CGGC5_14381	-2.10888687442638	0.00143900035829235	DOWN
CGGC5_14758	-1.87086175055903	0.00143900035829235	NOT
CGGC5_6568	4.28271719104532	0.0014423258257172	UP
CGGC5_12343	-4.87443942831113	0.00145293808100886	DOWN
CGGC5_6444	3.22400810520041	0.00145619202104119	UP
CGGC5_7018	3.63709140473092	0.00145811287155894	UP
CGGC5_13670	-2.69474635579274	0.00146668121025087	DOWN
CGGC5_3920	-4.49603504832779	0.00146839231385009	DOWN
CGGC5_8522	-4.45886797448261	0.00147194758339895	DOWN
CGGC5_3835	-2.61100838478595	0.00148510511495654	DOWN
CGGC5_11863	-4.39657049902916	0.00148548582969733	DOWN
CGGC5_9532	1.14109784484908	0.00148844607153093	NOT
CGGC5_1694	1.99634458731157	0.00149498458788491	NOT
CGGC5_8506	2.01423897463813	0.00149514981569344	UP
CGGC5_1212	-4.58568433705978	0.0015010172292275	DOWN
CGGC5_816	-2.0635819706616	0.00150449307577031	DOWN
CGGC5_13338	-4.45776251607508	0.00151259865110734	DOWN
CGGC5_13327	1.12990802434688	0.00152624273801559	NOT
CGGC5_1492	-2.04983570176984	0.00152678735175471	DOWN
CGGC5_13405	-2.3271610943721	0.00153229926184705	DOWN
CGGC5_9059	-4.46155504507449	0.00153696114828766	DOWN
CGGC5_7365	-2.88259688879401	0.00154165630108977	DOWN
CGGC5_12876	2.12678626527724	0.00154411747078676	UP
CGGC5_9305	-4.49126769001254	0.00154460313018624	DOWN
CGGC5_6514	-4.43002002507928	0.00154851459832793	DOWN
CGGC5_5213	-2.77501386082653	0.00157192971213671	DOWN
CGGC5_5604	-1.58114929339876	0.00157535854153893	NOT
CGGC5_7566	4.63005889780792	0.00157535854153893	UP
CGGC5_2579	-1.95367371624959	0.00157776688329093	NOT
CGGC5_7386	4.68968868960745	0.00158445665415765	UP
CGGC5_13963	1.27174001250968	0.00161601303648866	NOT
CGGC5_4569	-2.0523328845049	0.00161926823120862	DOWN
CGGC5_14357	-5.78911483186735	0.00161926823120862	DOWN
CGGC5_7666	2.64535471575139	0.0016222965642082	UP
CGGC5_12136	-4.38404715372666	0.0016222965642082	DOWN
CGGC5_2049	-4.38412806626596	0.00162562340935932	DOWN
CGGC5_4236	-4.43497250727194	0.00164007742554434	DOWN
CGGC5_15282	-1.45368204172129	0.00164039041552238	NOT
CGGC5_15429	4.87641777186017	0.00164447900339299	UP
CGGC5_6042	-3.84700552184235	0.00164771836250414	DOWN
CGGC5_1137	-4.44904954305877	0.00168312877919756	DOWN
CGGC5_8411	2.54957129798705	0.00170549415914739	UP
CGGC5_15005	3.91197542702267	0.00172448784485034	UP
CGGC5_342	-2.40484962885083	0.00173104092760068	DOWN
CGGC5_5057	6.40943045570471	0.00173267710768881	UP
CGGC5_6427	-2.25755628262377	0.00173781064376561	DOWN
CGGC5_3039	-3.2529281627723	0.00173781064376561	DOWN
CGGC5_14599	0.844635542002513	0.00176367585978701	NOT
CGGC5_1491	-3.15160648291685	0.0017643605929684	DOWN
CGGC5_10721	-3.81217496987314	0.00177358188026918	DOWN
CGGC5_8420	2.06475054260011	0.00181345714071719	UP
CGGC5_10948	1.56496118788632	0.00181774083938741	NOT
CGGC5_498	-1.6069271763938	0.0018190514363198	NOT
CGGC5_1825	-4.45758906702309	0.00183082773679509	DOWN
CGGC5_13606	-4.31798771905071	0.0018365009305789	DOWN
CGGC5_9727	-3.0645543219109	0.00184106990746129	DOWN
CGGC5_3372	-2.16865653595273	0.00184522711374652	DOWN
CGGC5_3015	2.15533309186329	0.0018479645804051	UP
CGGC5_11055	1.76549155824049	0.00184834362710044	NOT
CGGC5_12205	-1.64935842099138	0.00185969291453506	NOT
CGGC5_4967	2.82480378444918	0.00186447824925919	UP
CGGC5_15075	4.16921118498819	0.00188183175130724	UP
CGGC5_5489	2.86565035168832	0.00188599838281281	UP
CGGC5_4882	-1.83360952655026	0.00189235725612399	NOT
CGGC5_8139	-2.69820876476531	0.00190017659730307	DOWN
CGGC5_11044	2.97569086161596	0.00191688890643661	UP
CGGC5_12502	-4.40577471820082	0.00193481855693248	DOWN
CGGC5_7524	2.13311364658519	0.00194310050852006	UP
CGGC5_12492	-3.88496682573208	0.00194569061880744	DOWN
CGGC5_12383	-3.10483103412555	0.00194596034032151	DOWN
CGGC5_7104	-1.51897267569738	0.00195054479582571	NOT
CGGC5_10214	-4.31425478036699	0.00195516826384226	DOWN
CGGC5_5279	-4.2932847480662	0.00195789413555417	DOWN
CGGC5_4963	1.38883447687981	0.00197776467153204	NOT
CGGC5_3381	-4.28898618930356	0.00197950168436678	DOWN
CGGC5_5707	-4.38291644627907	0.00199335746028575	DOWN
CGGC5_13647	3.83408867314324	0.00200442055853148	UP
CGGC5_11379	4.75797542747635	0.00200442055853148	UP
CGGC5_13409	-4.41933099830817	0.0020231975223701	DOWN
CGGC5_12962	-1.71750657870792	0.0020288707492864	NOT
CGGC5_3547	-3.74834267977627	0.00204700890881396	DOWN
CGGC5_11629	2.38740072462776	0.00209018960917617	UP
CGGC5_7484	-4.3841992199429	0.00209219684596362	DOWN
CGGC5_1070	-4.2892128725783	0.00210177016840451	DOWN
CGGC5_6380	-4.32750286745452	0.00210892814117306	DOWN
CGGC5_4532	-4.30315197140462	0.00212123789383413	DOWN
CGGC5_3897	-3.0458299615677	0.00212832679114605	DOWN
CGGC5_13424	1.75191719040543	0.00213375526197138	NOT
CGGC5_9957	-1.76297664413545	0.00213640447580642	NOT
CGGC5_726	-4.3829826250818	0.00218543170009714	DOWN
CGGC5_3816	2.02312542324463	0.00220001461699261	UP
CGGC5_9805	8.83485276994607	0.00220715439450571	UP
CGGC5_1850	-2.00246922726647	0.00224130114893703	DOWN
CGGC5_5196	-4.35648771336499	0.00224779509836511	DOWN
CGGC5_10653	2.21125745728324	0.00225126437097211	UP
CGGC5_12892	3.06244025216089	0.00227237363248346	UP
CGGC5_14767	3.51150938313026	0.00227647511993777	UP
CGGC5_11090	-4.26704802109672	0.00228520742848953	DOWN
CGGC5_10008	1.53217641790734	0.00228759114251159	NOT
CGGC5_4818	4.12020359736557	0.0022990887930523	UP
CGGC5_13661	-4.28360275877534	0.00229935867507441	DOWN
CGGC5_2543	-2.66586752881706	0.00231320623798172	DOWN
CGGC5_2995	4.46793530307429	0.00232025829361326	UP
CGGC5_621	2.24059890804775	0.00232025829361326	UP
CGGC5_8072	5.08195123840221	0.00232025829361326	UP
CGGC5_10232	1.2583826788416	0.0023308871671942	NOT
CGGC5_15311	4.14432145775422	0.0023308871671942	UP
CGGC5_8562	0.770021793989956	0.0023308871671942	NOT
CGGC5_7785	-4.33558571946338	0.00234707237880672	DOWN
CGGC5_309	-2.24412070436561	0.00236898513675991	DOWN
CGGC5_4427	4.10450086813482	0.00237324871533834	UP
CGGC5_10668	2.23819745516171	0.00238012754454973	UP
CGGC5_872	-4.34178337435034	0.00239033634246757	DOWN
CGGC5_5401	2.26836626663726	0.00239510714269398	UP
CGGC5_11614	2.32938350715832	0.00239510714269398	UP
CGGC5_6395	5.57252142143025	0.00240621668125241	UP
CGGC5_2992	-3.19125055071504	0.00240621668125241	DOWN
CGGC5_652	-4.43368989806565	0.00240621668125241	DOWN
CGGC5_3759	-2.74296134777583	0.00240621668125241	DOWN
CGGC5_3292	-2.19106794558766	0.00240621668125241	DOWN
CGGC5_6621	-2.72914828300081	0.00241396256974387	DOWN
CGGC5_9680	4.08717876488709	0.00241923112532038	UP
CGGC5_4556	-1.61230232133029	0.00241941899210675	NOT
CGGC5_12386	2.33319573800912	0.00241953768301083	UP
CGGC5_6897	-4.40614857172635	0.00243609378699031	DOWN
CGGC5_4960	-1.9640484235706	0.00243998825976981	NOT
CGGC5_3763	2.20101361184468	0.00244116700981441	UP
CGGC5_10298	-4.23153647324514	0.00245265929629852	DOWN
CGGC5_7332	-4.27501623191127	0.00247690322607245	DOWN
CGGC5_8357	-2.90226056786974	0.00248266190286109	DOWN
CGGC5_6453	2.05254190154766	0.00249934409002752	UP
CGGC5_13098	-1.74797789050034	0.00249934409002752	NOT
CGGC5_14771	-4.32400274028598	0.00249987855411693	DOWN
CGGC5_4684	-4.26906278774156	0.00251091664496814	DOWN
CGGC5_170	-1.97704386923897	0.00251442708963652	NOT
CGGC5_11347	1.69664886195208	0.00252465379885327	NOT
CGGC5_2629	-1.13757547546856	0.00252919950478826	NOT
CGGC5_14046	4.7344225348887	0.00252919950478826	UP
CGGC5_11539	2.56814279497319	0.00253185783319726	UP
CGGC5_13522	-4.22202862008735	0.00253283083795782	DOWN
CGGC5_8801	-5.60225093410679	0.00253283083795782	DOWN
CGGC5_13460	2.21026193499487	0.00253619884759299	UP
CGGC5_7357	-3.84853453317552	0.00255181018708919	DOWN
CGGC5_10771	2.79182777073949	0.00255273178679634	UP
CGGC5_2019	-1.48910917314634	0.00255592320923602	NOT
CGGC5_10040	3.10165522653767	0.00255918775929027	UP
CGGC5_417	0.957339238113302	0.00258185574263579	NOT
CGGC5_7575	-4.19935022323697	0.0025827049959433	DOWN
CGGC5_1370	-1.03041198631529	0.00258461449550691	NOT
CGGC5_11297	4.04674660929321	0.00258461449550691	UP
CGGC5_4598	-4.19132920482753	0.002595964812704	DOWN
CGGC5_11839	0.670475993499995	0.00259665294225663	NOT
CGGC5_9620	-1.3648899671052	0.0026047091533844	NOT
CGGC5_7552	-4.18457985292319	0.00262296864618376	DOWN
CGGC5_15356	-4.33186647411079	0.00264747598595748	DOWN
CGGC5_8893	-4.22145739382024	0.00264939529830237	DOWN
CGGC5_4291	-4.21268206449071	0.00265361469559491	DOWN
CGGC5_13050	-1.65997710637744	0.00265361469559491	NOT
CGGC5_9770	4.15223805911734	0.00266021902386891	UP
CGGC5_1435	-4.45453757046606	0.00266373318053104	DOWN
CGGC5_14998	-4.24116911891463	0.00267512619899095	DOWN
CGGC5_7992	-1.56045082635623	0.00267880539783391	NOT
CGGC5_2184	-1.26391207260149	0.00267932233636655	NOT
CGGC5_447	-2.62078990877582	0.00269283523991292	DOWN
CGGC5_51	3.4829024216512	0.00269534378951486	UP
CGGC5_9020	3.73932216612726	0.00270287696238019	UP
CGGC5_6077	-4.19854694149782	0.00272331295977857	DOWN
CGGC5_1074	-4.20923941112544	0.00272958397039872	DOWN
CGGC5_2188	-4.20819565225559	0.00274760280245724	DOWN
CGGC5_723	-4.21623581634454	0.00275888597699112	DOWN
CGGC5_10960	-1.74299220095968	0.00276764025296138	NOT
CGGC5_4057	-4.22490853701333	0.00276764025296138	DOWN
CGGC5_4812	-2.30761464821148	0.00277152940745219	DOWN
CGGC5_13322	-4.2092641685383	0.00277572782887446	DOWN
CGGC5_362	-4.28740153957938	0.00278208645212175	DOWN
CGGC5_5487	-1.87989546343635	0.00278762762840549	NOT
CGGC5_3660	1.21984865048614	0.0027941800739815	NOT
CGGC5_10964	-4.22730442907931	0.00282670048050163	DOWN
CGGC5_7420	-4.25197807245659	0.00283257738811053	DOWN
CGGC5_12431	-4.2032749842881	0.00283722208618431	DOWN
CGGC5_650	1.66986053408419	0.00283974796781505	NOT
CGGC5_9765	4.08841316071777	0.0028603273091933	UP
CGGC5_12614	-4.18479085790327	0.00286630010193261	DOWN
CGGC5_5392	2.25378101878755	0.00287763383561581	UP
CGGC5_11352	1.86810722488966	0.00287763383561581	NOT
CGGC5_5445	-2.33517568785942	0.00288460591465259	DOWN
CGGC5_547	-3.63963608617074	0.00288460591465259	DOWN
CGGC5_7460	-4.24342304357516	0.00289675613696636	DOWN
CGGC5_3332	-4.22609600276054	0.00291010165785209	DOWN
CGGC5_7176	3.16067257354187	0.00291896972869387	UP
CGGC5_7533	-3.73071332110691	0.0029290885237356	DOWN
CGGC5_7297	-4.22337861484768	0.00295788096826814	DOWN
CGGC5_3428	-4.35945467662301	0.00296591438846395	DOWN
CGGC5_930	-3.57293547552344	0.00296682664873465	DOWN
CGGC5_4875	1.83707364451175	0.00297676331059914	NOT
CGGC5_11797	0.771440099334744	0.00300433090545616	NOT
CGGC5_14549	4.77373861050433	0.00301948577219554	UP
CGGC5_3028	-4.15238730245398	0.00303074658847465	DOWN
CGGC5_7534	-2.88698264262459	0.00303854148106864	DOWN
CGGC5_9622	2.61665373220269	0.00303854148106864	UP
CGGC5_7015	-3.56724064704725	0.00304343719644208	DOWN
CGGC5_1928	5.24579553767736	0.00304343719644208	UP
CGGC5_13423	2.40041154862804	0.00304343719644208	UP
CGGC5_11517	-1.12755545660037	0.00305013063335751	NOT
CGGC5_12837	2.72450187567486	0.00306963772750058	UP
CGGC5_3803	1.70966738506505	0.00307406886849102	NOT
CGGC5_8320	-4.17740125088394	0.00309082427004644	DOWN
CGGC5_1693	2.04181220909535	0.00310226738919348	UP
CGGC5_12288	-2.13517427654023	0.00310808727326846	DOWN
CGGC5_10062	-2.97876385721121	0.00312797771495304	DOWN
CGGC5_9309	-4.30401500179521	0.00313106599673226	DOWN
CGGC5_2717	3.21354905605853	0.00313502853508156	UP
CGGC5_7657	4.01041390272965	0.00313641704639228	UP
CGGC5_5878	1.34929781939282	0.00315679319745194	NOT
CGGC5_2405	-1.60868868316733	0.00316381466390083	NOT
CGGC5_2111	1.05927953888412	0.00316730655923433	NOT
CGGC5_8065	-4.21781241029014	0.00317272932468552	DOWN
CGGC5_12636	-1.95743794176754	0.00319531083187342	NOT
CGGC5_7019	2.2127581112087	0.00319902400595606	UP
CGGC5_7102	-1.52234594741417	0.0032043424320347	NOT
CGGC5_11672	-4.13666402920754	0.00320674329561527	DOWN
CGGC5_1990	-1.16377690271193	0.00321551046721702	NOT
CGGC5_5504	-4.30841014792802	0.0032171421988212	DOWN
CGGC5_7070	-0.984670357352815	0.00322233681246203	NOT
CGGC5_13835	-1.1341327250605	0.00325246869814943	NOT
CGGC5_1943	-1.86562372989448	0.00327830514851301	NOT
CGGC5_11432	-2.25924456832866	0.00329043071220731	DOWN
CGGC5_13051	-0.977753090770124	0.00329352052408557	NOT
CGGC5_907	-2.04537545938137	0.00330660167322156	DOWN
CGGC5_514	0.92886082419394	0.00332653946812319	NOT
CGGC5_10747	-1.91849231034355	0.00333243225830075	NOT
CGGC5_4604	-4.17914350388747	0.00335643541787421	DOWN
CGGC5_12630	-4.15963507000131	0.00338065449040575	DOWN
CGGC5_2843	-1.77642173861964	0.0033817431161202	NOT
CGGC5_7704	3.78729683589858	0.00338559109948577	UP
CGGC5_6951	-2.25042847354352	0.00338559109948577	DOWN
CGGC5_12403	3.14541210830232	0.00343165036212695	UP
CGGC5_7753	-4.17245870886912	0.0034469944139253	DOWN
CGGC5_4195	-2.2541831256807	0.00344847561734177	DOWN
CGGC5_5433	0.570063019958473	0.003449044533462	NOT
CGGC5_5079	4.53888353921107	0.003449044533462	UP
CGGC5_475	-4.13391579784446	0.003449044533462	DOWN
CGGC5_13994	-1.53765429827021	0.00350724873488061	NOT
CGGC5_2635	-1.89640733427284	0.00350798370263521	NOT
CGGC5_11288	-1.90811528552931	0.00352204943239456	NOT
CGGC5_507	3.43429019977275	0.00353396153870151	UP
CGGC5_8894	3.88495066338097	0.00354207459879204	UP
CGGC5_3737	-1.60340377694146	0.00354877687866409	NOT
CGGC5_13905	1.31550125940758	0.00357480633869881	NOT
CGGC5_3324	-5.62552562529904	0.00361261449365824	DOWN
CGGC5_15364	2.7491492226324	0.00363967384979074	UP
CGGC5_3906	2.31886225785744	0.00364440861006528	UP
CGGC5_5512	3.33386696805689	0.0036648640911353	UP
CGGC5_1402	-4.74900215383479	0.00370544788530683	DOWN
CGGC5_13769	-4.14387386369595	0.00370931160570847	DOWN
CGGC5_15463	-1.1437971576728	0.00374486220213776	NOT
CGGC5_5506	3.66777925675168	0.00374706029922216	UP
CGGC5_5177	-3.52475771268311	0.00376395754159544	DOWN
CGGC5_5647	-1.68262774223539	0.00377670250918555	NOT
CGGC5_14976	-2.22842033077207	0.0037795459704687	DOWN
CGGC5_5910	-1.50982792620237	0.0037817751924299	NOT
CGGC5_6876	-4.30623144448943	0.0037817751924299	DOWN
CGGC5_5241	1.08976045393918	0.00380550207771286	NOT
CGGC5_1065	2.03899156011627	0.00382231674644894	UP
CGGC5_500	-3.03820185990733	0.00384059050307724	DOWN
CGGC5_9427	-1.57560416353751	0.0038600922071872	NOT
CGGC5_953	-0.885396600994664	0.00387354402167762	NOT
CGGC5_7073	-2.36526545171595	0.00390278176895638	DOWN
CGGC5_6988	-4.12108560815521	0.0039147749813769	DOWN
CGGC5_8683	-3.03075865449704	0.003934049273061	DOWN
CGGC5_5806	-4.0449109911623	0.00394106847957523	DOWN
CGGC5_1082	-4.85898993802299	0.00397399481851802	DOWN
CGGC5_2691	2.49159031296743	0.00397864763652341	UP
CGGC5_5218	-4.44860732824762	0.00397864763652341	DOWN
CGGC5_1724	-4.18479654403959	0.00400088779233129	DOWN
CGGC5_3687	-4.04665169051344	0.00400273462632074	DOWN
CGGC5_428	1.9574748025114	0.00400298741526694	NOT
CGGC5_5382	-4.08125337458669	0.00400298741526694	DOWN
CGGC5_6240	-3.73796426557535	0.00401059193261956	DOWN
CGGC5_2297	-4.1698255487905	0.00401987368110851	DOWN
CGGC5_15357	-2.01319385645108	0.00401987368110851	DOWN
CGGC5_12753	2.64240822777923	0.00402086618134591	UP
CGGC5_7491	-4.41589185525406	0.00402826126153727	DOWN
CGGC5_9367	1.93444919695572	0.00402878929375646	NOT
CGGC5_9628	1.92222330384205	0.00404652778810291	NOT
CGGC5_12456	-1.52447127615871	0.00405753269531221	NOT
CGGC5_9625	-2.43350011329348	0.00408158279240886	DOWN
CGGC5_9108	1.77904961304607	0.00408158279240886	NOT
CGGC5_2013	2.07354904846415	0.00408965850480536	UP
CGGC5_5924	2.10190626406232	0.00409154029380423	UP
CGGC5_8035	-4.16294783047281	0.00410214070087729	DOWN
CGGC5_10757	-2.93433611763464	0.0041046000245879	DOWN
CGGC5_7747	-2.60447311475495	0.0041407580154181	DOWN
CGGC5_9759	1.29746828380238	0.00414319574482477	NOT
CGGC5_13061	-4.01301834728412	0.00416618467577272	DOWN
CGGC5_2593	-4.02585801240026	0.00416684352696085	DOWN
CGGC5_13530	-4.08306575775821	0.00417207162624099	DOWN
CGGC5_10334	1.82934786851674	0.00422194921682746	NOT
CGGC5_338	-4.00999276661906	0.00422344318979367	DOWN
CGGC5_11602	-2.24244229748375	0.00422344318979367	DOWN
CGGC5_13945	-2.90409423559243	0.00424015979227027	DOWN
CGGC5_12344	-4.11982130996599	0.0042815784911336	DOWN
CGGC5_1403	-4.05703675841427	0.00428276104822973	DOWN
CGGC5_6585	-3.50893732408241	0.00428325055398955	DOWN
CGGC5_401	-4.05328433780328	0.00429222411245562	DOWN
CGGC5_6090	-2.86862593130978	0.00429222411245562	DOWN
CGGC5_3342	-3.99981117431579	0.00429402162798451	DOWN
CGGC5_12413	-4.00755648194514	0.00429402162798451	DOWN
CGGC5_2087	1.42599771660901	0.00429559695174922	NOT
CGGC5_5584	-4.00558765043201	0.00432141228741326	DOWN
CGGC5_8159	2.27698228161259	0.00432954109062008	UP
CGGC5_8150	2.57466046768873	0.00433994728285284	UP
CGGC5_1854	-2.22050462193042	0.00435586325795374	DOWN
CGGC5_3098	1.34651194214592	0.00435710883045304	NOT
CGGC5_278	2.47764657166991	0.00435710883045304	UP
CGGC5_6302	-1.80237890274646	0.00435710883045304	NOT
CGGC5_13090	2.51357899284292	0.00436864314525282	UP
CGGC5_9251	3.01990126622407	0.00437723963400688	UP
CGGC5_14371	-4.02379032550563	0.00437723963400688	DOWN
CGGC5_3466	-4.14707471145401	0.00438309761605159	DOWN
CGGC5_15002	3.07960548615234	0.00439395913997614	UP
CGGC5_7683	-4.12159212685555	0.00441180132880598	DOWN
CGGC5_4910	-4.12842329674107	0.00441180132880598	DOWN
CGGC5_14574	-3.53110447592695	0.00444380928462868	DOWN
CGGC5_13864	-4.02409096175077	0.00444545037794818	DOWN
CGGC5_9961	-1.94507180866564	0.0044491750937565	NOT
CGGC5_10017	-4.0366220017525	0.00445559703332573	DOWN
CGGC5_26	2.91182515752585	0.00447674606893417	UP
CGGC5_8116	1.82886709245515	0.0044903955094107	NOT
CGGC5_10662	-1.26825501417323	0.0044903955094107	NOT
CGGC5_6941	-3.5295076469899	0.00450266626958082	DOWN
CGGC5_7421	-4.02777641429114	0.00450354737219305	DOWN
CGGC5_2536	1.38117502748732	0.00456618379039492	NOT
CGGC5_1572	-1.39935520567443	0.00457247149838875	NOT
CGGC5_3327	-4.13935249144003	0.00457609081802218	DOWN
CGGC5_6423	-4.05547501214993	0.00458127408437553	DOWN
CGGC5_15457	-4.03072513763217	0.00458127408437553	DOWN
CGGC5_3206	-2.23460953502207	0.00459085799200484	DOWN
CGGC5_8891	-1.02145140753851	0.00460270789585975	NOT
CGGC5_12511	4.26488401423639	0.00462765726967385	UP
CGGC5_12853	-1.79921136305232	0.0046297666378711	NOT
CGGC5_11877	-3.98961770361948	0.00463173602703178	DOWN
CGGC5_7758	-5.3763619678112	0.00463346148455572	DOWN
CGGC5_11256	-2.82105358626521	0.00464711612715958	DOWN
CGGC5_6609	-4.00589574318327	0.00465463695404966	DOWN
CGGC5_13221	-4.04324246970554	0.00465547570071585	DOWN
CGGC5_12645	-1.80306623482962	0.00465547570071585	NOT
CGGC5_5780	2.39417015027733	0.00465963692615448	UP
CGGC5_13025	-3.11152436075631	0.00467898280248615	DOWN
CGGC5_6433	5.22712177085374	0.00469181012276138	UP
CGGC5_4832	-1.46951470671711	0.00469181012276138	NOT
CGGC5_2102	-3.44945223420524	0.00470024146575661	DOWN
CGGC5_1930	2.22368626866577	0.00472126180249494	UP
CGGC5_12678	2.81191766456154	0.0047233467037494	UP
CGGC5_14325	-3.96527393479884	0.0047233467037494	DOWN
CGGC5_10885	-3.50426347965508	0.00473259669645712	DOWN
CGGC5_9023	2.01896430153974	0.00474151943983352	UP
CGGC5_2400	-1.43818648749325	0.00478045634087548	NOT
CGGC5_7032	4.32020463742359	0.0047807462738664	UP
CGGC5_14307	-3.96498472878025	0.00478864279872514	DOWN
CGGC5_5717	-3.99636411922151	0.00482743972095713	DOWN
CGGC5_8774	-4.54999401084715	0.00483497262487282	DOWN
CGGC5_6967	-2.44845717793994	0.00484129047162517	DOWN
CGGC5_8845	-1.21356387502884	0.00484223304151709	NOT
CGGC5_6648	1.7434720607101	0.00484326717676708	NOT
CGGC5_4348	-4.10601371830557	0.00484326717676708	DOWN
CGGC5_12186	-1.43842813744994	0.00484326717676708	NOT
CGGC5_13974	-2.3626808537771	0.00484326717676708	DOWN
CGGC5_11144	-0.653935291448679	0.00485487126710863	NOT
CGGC5_11489	3.8170717021194	0.0048697662490696	UP
CGGC5_6424	-3.98759692030805	0.00488125419661927	DOWN
CGGC5_7915	-3.98325040553383	0.00490349451191634	DOWN
CGGC5_8730	0.577382643226479	0.00490493351985102	NOT
CGGC5_2500	1.66590876182116	0.0049144955911895	NOT
CGGC5_1634	-1.40015325118999	0.00492543751518922	NOT
CGGC5_15251	-1.13795078927379	0.0049410352904299	NOT
CGGC5_2031	-3.96925918978642	0.00496929587637598	DOWN
CGGC5_6771	-3.95527598524736	0.00499642116311634	DOWN
CGGC5_15167	2.58412574744018	0.00500241642384201	UP
CGGC5_2325	2.62365801342853	0.00501899017283447	UP
CGGC5_13208	-2.72825581071316	0.00502581763177674	DOWN
CGGC5_5191	-1.34547884572755	0.00506604762708663	NOT
CGGC5_13018	-3.95928673105501	0.0050765986200658	DOWN
CGGC5_717	2.6106791291956	0.0051126695415949	UP
CGGC5_2064	-0.5014104600089	0.00511811747429362	NOT
CGGC5_3429	-4.20610973560622	0.00513275696428645	DOWN
CGGC5_932	-3.96675717632947	0.00513676100161342	DOWN
CGGC5_13982	-0.78898646067284	0.00519260857274147	NOT
CGGC5_6145	-2.79289822498294	0.00522067100539275	DOWN
CGGC5_3343	-4.03073913618495	0.00522684190991841	DOWN
CGGC5_9554	-2.1679357441038	0.00523180843834258	DOWN
CGGC5_5898	-1.39299426353326	0.00523877752699484	NOT
CGGC5_4193	-4.03264684621837	0.00524832824089802	DOWN
CGGC5_13188	-4.00689783541672	0.00527509725752869	DOWN
CGGC5_7982	-2.32505595824568	0.00527509725752869	DOWN
CGGC5_8815	-3.93911235620031	0.00531507130704867	DOWN
CGGC5_1365	2.99890480190537	0.00532557068213441	UP
CGGC5_5337	1.91748819059996	0.00532623580809014	NOT
CGGC5_12351	-4.07128180572826	0.0053296433860452	DOWN
CGGC5_5305	-3.99262106764228	0.00533118272560564	DOWN
CGGC5_8831	-2.64204022691426	0.00534253015601132	DOWN
CGGC5_11964	-2.57741304936722	0.00535523443489017	DOWN
CGGC5_2522	3.62701771133282	0.00535523443489017	UP
CGGC5_6485	-1.98571104587734	0.00536179545900045	NOT
CGGC5_8964	3.96940806560947	0.00538085208930528	UP
CGGC5_13772	-0.861652348310813	0.00541484716397018	NOT
CGGC5_15414	-2.67518594793404	0.00541848886763367	DOWN
CGGC5_12799	-2.49006213050634	0.00542225008321339	DOWN
CGGC5_5312	3.68640060088199	0.00543067900457894	UP
CGGC5_12427	-3.90902637449004	0.00545166780408114	DOWN
CGGC5_12432	-4.17783833389472	0.00545983489864266	DOWN
CGGC5_11589	-3.40436073443329	0.00549747821233418	DOWN
CGGC5_1224	2.56841886568518	0.00551112414642622	UP
CGGC5_14511	-2.85750035996187	0.00551351940717372	DOWN
CGGC5_7638	4.03694687311763	0.00552231927439851	UP
CGGC5_10727	-3.95166459279297	0.00555941343072639	DOWN
CGGC5_9234	1.67519922288965	0.00560022114956531	NOT
CGGC5_11971	1.63820155847662	0.00561029081347779	NOT
CGGC5_14991	-2.02733135056546	0.00564543382774054	DOWN
CGGC5_3596	-1.4433804680094	0.00565528042171055	NOT
CGGC5_6062	-2.41036453583767	0.00567124638587057	DOWN
CGGC5_41	-1.61451719346179	0.0056719650291023	NOT
