	log2FoldChange	padj	significance
CGGC5_7467	0.623123453120808	0.406840963521068	NOT
CGGC5_5837	-0.681024804644434	0.407092400895688	NOT
CGGC5_4898	-0.97326898816477	0.407092400895688	NOT
CGGC5_5280	0.499870868553906	0.407092400895688	NOT
CGGC5_2945	-1.35233619966249	0.407111759706839	NOT
CGGC5_11345	1.06067751728401	0.40716231159255	NOT
CGGC5_4931	1.39779459384387	0.407204806902984	NOT
CGGC5_12099	-0.909452868162526	0.40765255570455	NOT
CGGC5_5348	-1.52308547824714	0.407655706719027	NOT
CGGC5_5161	0.661429050232268	0.407790749590776	NOT
CGGC5_12590	-0.930078670246441	0.408229359574363	NOT
CGGC5_3853	-1.13541487986675	0.409096969986991	NOT
CGGC5_1514	2.35795217427159	0.409096969986991	NOT
CGGC5_792	0.669757313510146	0.409096969986991	NOT
CGGC5_11917	-1.31453675266671	0.409477354919811	NOT
CGGC5_11669	-0.522729067491276	0.409477354919811	NOT
CGGC5_11943	1.01235044896942	0.409792054517196	NOT
CGGC5_12364	1.16898702228582	0.409792054517196	NOT
CGGC5_8859	-0.953742625082054	0.409871720901213	NOT
CGGC5_852	2.06561095070062	0.410269485739625	NOT
CGGC5_1168	-0.714801649268098	0.410447719939893	NOT
CGGC5_6694	1.39691949866512	0.410737503485002	NOT
CGGC5_12535	-0.732815083432244	0.410737503485002	NOT
CGGC5_123	-0.627358862730839	0.410876650669602	NOT
CGGC5_7465	1.08484160237309	0.410876650669602	NOT
CGGC5_4134	0.421566199582818	0.410876650669602	NOT
CGGC5_1681	-0.798459060368142	0.410876650669602	NOT
CGGC5_14799	-0.752626626516672	0.410876650669602	NOT
CGGC5_14359	-3.71398116509141	0.410905798384067	NOT
CGGC5_2526	0.528946513999054	0.41112222896126	NOT
CGGC5_12659	-0.924426478517122	0.411196436175687	NOT
CGGC5_14377	-1.44670552605579	0.411311533325741	NOT
CGGC5_4119	0.711144125730394	0.411746466439232	NOT
CGGC5_4600	1.35254403600812	0.411756109569997	NOT
CGGC5_2058	-0.607397045532447	0.411987292841188	NOT
CGGC5_2855	1.00576322110439	0.411987292841188	NOT
CGGC5_8168	1.54019738069699	0.411987292841188	NOT
CGGC5_1707	-0.891663756897663	0.411987292841188	NOT
CGGC5_8431	-0.675693793442541	0.412009780090075	NOT
CGGC5_15024	-0.851565011141535	0.412009780090075	NOT
CGGC5_13229	1.96408501274328	0.412148859223445	NOT
CGGC5_5617	-1.29966692480578	0.412225379853592	NOT
CGGC5_11694	-1.30442724115465	0.412727778271326	NOT
CGGC5_11837	0.520943215744011	0.412727778271326	NOT
CGGC5_2935	2.18103363520902	0.412727778271326	NOT
CGGC5_13242	0.893491434822116	0.41277159750359	NOT
CGGC5_4407	0.965669265744655	0.41281003689571	NOT
CGGC5_14396	-0.487743609635618	0.41281003689571	NOT
CGGC5_2625	-0.327590569957704	0.413070437670221	NOT
CGGC5_10116	-0.384932480239168	0.413602204772073	NOT
CGGC5_8011	-0.491112434385549	0.413602204772073	NOT
CGGC5_12847	-0.543316012539992	0.413602204772073	NOT
CGGC5_10736	-1.45077811551457	0.413602204772073	NOT
CGGC5_9978	-0.792253318149035	0.413602204772073	NOT
CGGC5_2897	-0.436616712268779	0.413602204772073	NOT
CGGC5_11803	0.828319374370961	0.413602204772073	NOT
CGGC5_12333	-0.965013249504288	0.413602204772073	NOT
CGGC5_8672	-0.952769695979344	0.413750255660432	NOT
CGGC5_4392	1.02525457262556	0.41380458572805	NOT
CGGC5_5550	0.569035825844252	0.41385793088923	NOT
CGGC5_12280	-0.686421282298301	0.414353344793263	NOT
CGGC5_6663	2.43402915056313	0.414360479408934	NOT
CGGC5_8455	-1.57433694420754	0.414385123079212	NOT
CGGC5_9712	-0.578445042021196	0.414385123079212	NOT
CGGC5_6742	1.22152445512597	0.414500598923788	NOT
CGGC5_1211	-0.715631757256314	0.414544952369531	NOT
CGGC5_829	-1.009343377642	0.414764529826195	NOT
CGGC5_3777	2.33378004428863	0.414764529826195	NOT
CGGC5_14015	-1.08894330297912	0.414959404679465	NOT
CGGC5_8682	1.3029141859121	0.415134679037379	NOT
CGGC5_10356	0.700968205244619	0.415134679037379	NOT
CGGC5_5243	-0.743603980001849	0.415310756342176	NOT
CGGC5_431	-0.824604251041829	0.415412372172358	NOT
CGGC5_9491	-0.55852929314885	0.415578273238991	NOT
CGGC5_7305	0.852895177588451	0.415712139074277	NOT
CGGC5_14293	-1.51644175119282	0.415787955325404	NOT
CGGC5_9529	0.691430514204794	0.416009873458939	NOT
CGGC5_6173	-0.530473197415303	0.416009873458939	NOT
CGGC5_13174	-0.633216750707495	0.416088074389162	NOT
CGGC5_15219	-0.73944399952386	0.41620507963394	NOT
CGGC5_2238	-0.914367590327116	0.416564671333651	NOT
CGGC5_9142	-0.982102174723752	0.416564671333651	NOT
CGGC5_1252	0.474196487798206	0.416687421820658	NOT
CGGC5_1445	1.51423232696173	0.417216169656676	NOT
CGGC5_6387	-1.09113699482831	0.417308205233985	NOT
CGGC5_1276	2.18601928272939	0.41752937116552	NOT
CGGC5_5684	-0.555364818490841	0.41752937116552	NOT
CGGC5_14122	1.31249139228512	0.41752937116552	NOT
CGGC5_13881	-0.768466202964715	0.417629875388927	NOT
CGGC5_3859	3.22420798187191	0.417778215065195	NOT
CGGC5_139	-1.09227190946266	0.417858365358809	NOT
CGGC5_143	2.16737455482867	0.417858365358809	NOT
CGGC5_14280	-3.46634218038273	0.417858365358809	NOT
CGGC5_14227	1.12228923080297	0.417858365358809	NOT
CGGC5_12182	-1.98574180267938	0.418035928097324	NOT
CGGC5_5217	-0.902106360642782	0.418192861458993	NOT
CGGC5_8892	0.598991909246151	0.418215058012543	NOT
CGGC5_3605	-0.425784075314748	0.418305797321221	NOT
CGGC5_9776	-1.69281622362467	0.418305797321221	NOT
CGGC5_9676	-1.53181689314381	0.418455620653003	NOT
CGGC5_4075	0.541638508922549	0.418605341344991	NOT
CGGC5_11547	-0.718018565271609	0.418658402503281	NOT
CGGC5_11420	-0.858864053734242	0.418750519539988	NOT
CGGC5_5034	-0.442200041166015	0.419034288370872	NOT
CGGC5_2186	-1.08038500394769	0.41939918315939	NOT
CGGC5_6326	-1.42676210228141	0.419608566370736	NOT
CGGC5_12102	-1.22723858875447	0.419608566370736	NOT
CGGC5_8311	-0.947744633198968	0.419886533567217	NOT
CGGC5_7748	0.550957764761768	0.419959452664209	NOT
CGGC5_1833	-1.42207691620276	0.420027512873141	NOT
CGGC5_6006	-0.508834090170762	0.420078301851145	NOT
CGGC5_12770	-0.822839454791583	0.420543875802786	NOT
CGGC5_6236	-1.09538064868446	0.420785470929915	NOT
CGGC5_15142	-1.28853680188757	0.420837176385136	NOT
CGGC5_7923	0.697459830223585	0.420977050742256	NOT
CGGC5_12325	-0.497460044938294	0.421055280059864	NOT
CGGC5_865	-0.272711636643995	0.421063504766903	NOT
CGGC5_2417	-0.723974108628313	0.42118886158402	NOT
CGGC5_10841	0.592449307049573	0.42118886158402	NOT
CGGC5_3675	-0.33153458855048	0.421414891537193	NOT
CGGC5_15240	-1.27741742725613	0.421414891537193	NOT
CGGC5_4876	2.05052841484749	0.421667948566882	NOT
CGGC5_11284	-1.33479935606446	0.421667948566882	NOT
CGGC5_7850	0.723630709164179	0.42188764253376	NOT
CGGC5_1556	-1.28041157345716	0.422018440934432	NOT
CGGC5_3231	0.524222124531015	0.422279388414987	NOT
CGGC5_1216	-1.07479887039155	0.422300324846077	NOT
CGGC5_1721	-0.767382958765569	0.422300324846077	NOT
CGGC5_15425	1.11790677144047	0.422300324846077	NOT
CGGC5_1355	1.31903662061277	0.422388157364605	NOT
CGGC5_4720	2.03315034437639	0.422479892987628	NOT
CGGC5_14312	-1.08763247068481	0.422479892987628	NOT
CGGC5_1992	1.15868857001262	0.422479892987628	NOT
CGGC5_5058	0.551946895771531	0.422566240717743	NOT
CGGC5_8744	0.368055532163548	0.422566578675792	NOT
CGGC5_7048	-0.530453864977004	0.422663648668274	NOT
CGGC5_5789	-1.27661120649886	0.422663648668274	NOT
CGGC5_12468	-0.535857120827608	0.422663648668274	NOT
CGGC5_9413	-0.677449803768821	0.422670029960396	NOT
CGGC5_7184	-0.54774479776688	0.422763585182815	NOT
CGGC5_4829	0.795931338229781	0.422763585182815	NOT
CGGC5_11783	0.628238424942086	0.422797345576899	NOT
CGGC5_2372	-0.317781731053295	0.422867729960624	NOT
CGGC5_10118	-0.949385705625501	0.422891499353215	NOT
CGGC5_12442	-1.28254335341232	0.422926498354498	NOT
CGGC5_4948	-0.636782864434126	0.422926498354498	NOT
CGGC5_8163	-0.786072933096064	0.423132941662437	NOT
CGGC5_5788	-1.28669554742401	0.423524828642191	NOT
CGGC5_10006	0.482046948520008	0.423524828642191	NOT
CGGC5_8612	-1.07913071570799	0.423524828642191	NOT
CGGC5_3946	0.750137211103991	0.423524828642191	NOT
CGGC5_11025	-0.523924992161511	0.423524828642191	NOT
CGGC5_8342	-0.619971548461865	0.423841555452843	NOT
CGGC5_5036	-0.510583209045639	0.42416227847912	NOT
CGGC5_2545	0.714287345691872	0.424225227588057	NOT
CGGC5_1633	0.786881097697277	0.424644634503724	NOT
CGGC5_8497	2.33739621600471	0.424781371634254	NOT
CGGC5_11427	-0.651606808890976	0.424955135172636	NOT
CGGC5_10284	-1.45451957044173	0.425183330391277	NOT
CGGC5_2144	-1.29884221019282	0.425183330391277	NOT
CGGC5_4705	1.1172808700548	0.425203421104183	NOT
CGGC5_3472	-1.41243446522904	0.425203421104183	NOT
CGGC5_11253	1.52902537296789	0.425203421104183	NOT
CGGC5_1082	-1.15599046180978	0.425438267383281	NOT
CGGC5_8043	-0.454940437886251	0.425466796195799	NOT
CGGC5_2558	-1.42066445512003	0.425502197882038	NOT
CGGC5_38	-1.30127146234952	0.425520739616376	NOT
CGGC5_10304	1.48993809498019	0.425520739616376	NOT
CGGC5_10568	-0.825302209172458	0.425520739616376	NOT
CGGC5_13763	0.563557594217321	0.425520739616376	NOT
CGGC5_15032	0.42668155092236	0.425605284448656	NOT
CGGC5_95	-0.485448254985782	0.425641291354407	NOT
CGGC5_7893	-1.43813543403293	0.426063950481612	NOT
CGGC5_5172	0.844521075567623	0.426073848562958	NOT
CGGC5_3680	0.470498080830297	0.426377423244331	NOT
CGGC5_10386	1.01880146460968	0.426411875671418	NOT
CGGC5_2271	-1.45216868364838	0.426515903581831	NOT
CGGC5_3739	-0.833807985635434	0.426515903581831	NOT
CGGC5_12189	-1.42275874481697	0.426515903581831	NOT
CGGC5_8000	-0.943696322450307	0.426727615441442	NOT
CGGC5_12279	-0.635772661745714	0.428327747848885	NOT
CGGC5_3787	-1.58590193391071	0.428327747848885	NOT
CGGC5_14857	0.962286149701063	0.428327747848885	NOT
CGGC5_12414	1.56428876059315	0.42856050487019	NOT
CGGC5_12637	0.513745546161449	0.429010271099756	NOT
CGGC5_1612	-0.594818368852633	0.42911689496087	NOT
CGGC5_2189	-1.39974022053965	0.429131052858772	NOT
CGGC5_13828	0.200395754662125	0.429131052858772	NOT
CGGC5_551	-0.940729056024018	0.429190953353247	NOT
CGGC5_11746	2.45910898463036	0.429737613003269	NOT
CGGC5_11601	1.084100331071	0.429737613003269	NOT
CGGC5_1316	-0.65370868577206	0.429837462119311	NOT
CGGC5_12297	-0.593558085390013	0.42986355975624	NOT
CGGC5_8427	-1.17109890615308	0.430074415245439	NOT
CGGC5_10288	0.872231069537753	0.430204208962764	NOT
CGGC5_7543	-1.15500438086693	0.430204208962764	NOT
CGGC5_3254	-0.782486684167974	0.430204208962764	NOT
CGGC5_13788	-0.773242456187103	0.430204208962764	NOT
CGGC5_1360	-0.389088075989853	0.430632498159754	NOT
CGGC5_11668	0.556190847190269	0.430632498159754	NOT
CGGC5_2111	0.403047506112162	0.430768349744375	NOT
CGGC5_10896	0.507487612434733	0.430824426933113	NOT
CGGC5_13992	-0.540056993900681	0.430824426933113	NOT
CGGC5_4011	-0.994678973546722	0.431060675907074	NOT
CGGC5_602	-0.503077771633302	0.431943025460647	NOT
CGGC5_13129	-1.33605754590258	0.431998785117262	NOT
CGGC5_11550	-1.07059462676076	0.432043181067026	NOT
CGGC5_1600	1.372410155317	0.432116011161588	NOT
CGGC5_14699	-0.95652403942687	0.432116011161588	NOT
CGGC5_6430	1.03647995524447	0.432116011161588	NOT
CGGC5_4619	0.232074385404453	0.432116011161588	NOT
CGGC5_13964	-0.852569393228673	0.432267538342644	NOT
CGGC5_10348	-0.690351559039719	0.4324071046217	NOT
CGGC5_15112	-0.180541582143274	0.43258816264485	NOT
CGGC5_9987	-0.569088182706722	0.432599784554166	NOT
CGGC5_9656	1.65122033600772	0.432599784554166	NOT
CGGC5_13693	-0.33672864896354	0.432731288092435	NOT
CGGC5_864	-0.50172009437444	0.433019722069269	NOT
CGGC5_11772	-0.357666836082069	0.43317826532795	NOT
CGGC5_910	2.12703453345718	0.43317826532795	NOT
CGGC5_6590	-0.757135344760998	0.43317826532795	NOT
CGGC5_8653	-0.931603198442866	0.433399231008107	NOT
CGGC5_8868	-0.45641406681432	0.433399231008107	NOT
CGGC5_6186	-0.877523641625396	0.433623557011131	NOT
CGGC5_6681	-0.963671394206298	0.433748114245542	NOT
CGGC5_12169	-0.849192686441834	0.433748114245542	NOT
CGGC5_4439	-0.716501401822742	0.433993655501918	NOT
CGGC5_5713	1.27058264474925	0.433993655501918	NOT
CGGC5_8267	1.05407690841056	0.434094581296788	NOT
CGGC5_10774	-1.26260675451297	0.43425869197312	NOT
CGGC5_13622	0.734458716418997	0.434314198678386	NOT
CGGC5_7537	-0.847073020883099	0.434314348783601	NOT
CGGC5_3035	-1.76191054605728	0.434349914999608	NOT
CGGC5_2506	1.11374940611832	0.43455975506649	NOT
CGGC5_5467	-0.745059331618337	0.434563508731155	NOT
CGGC5_12228	0.836351250404393	0.434563508731155	NOT
CGGC5_9665	1.92281442041747	0.43485478600264	NOT
CGGC5_13068	1.09292330406483	0.435351709754647	NOT
CGGC5_7274	0.959898849608108	0.435370167095279	NOT
CGGC5_10357	-0.677573717543525	0.435511249126738	NOT
CGGC5_8873	0.626127992970797	0.435640879154036	NOT
CGGC5_6487	-0.644364052354633	0.435640879154036	NOT
CGGC5_2434	0.618165530681743	0.435966688249248	NOT
CGGC5_1133	-1.38064423750944	0.435984493604437	NOT
CGGC5_5099	-0.497146374468813	0.436229078558327	NOT
CGGC5_11616	-0.471489313847535	0.436684775486108	NOT
CGGC5_4507	-0.635865720038506	0.436781440937733	NOT
CGGC5_5664	-0.470163657684503	0.437199492222315	NOT
CGGC5_2585	-0.541528855134006	0.437388002595409	NOT
CGGC5_2630	-0.634292310215058	0.437590815935405	NOT
CGGC5_5438	-1.38054563841177	0.437590815935405	NOT
CGGC5_5116	-1.28339605688339	0.437853011040021	NOT
CGGC5_6611	-1.15017766341814	0.437861916652547	NOT
CGGC5_8456	-1.09330197014757	0.437861916652547	NOT
CGGC5_5050	1.09022819834187	0.437955076625319	NOT
CGGC5_15370	1.1654550903764	0.438340237341593	NOT
CGGC5_6067	1.53426893597229	0.438370957012564	NOT
CGGC5_1959	-0.366319249224582	0.438370957012564	NOT
CGGC5_5520	-0.425174044272658	0.43853883897548	NOT
CGGC5_5580	-0.682479227435496	0.43853883897548	NOT
CGGC5_3763	-1.06474620522355	0.43863877667138	NOT
CGGC5_2930	0.564987936586626	0.43863877667138	NOT
CGGC5_883	-3.3573993939168	0.438784144653196	NOT
CGGC5_10553	0.665499809731852	0.438904371814157	NOT
CGGC5_13817	-0.749483748352534	0.438904371814157	NOT
CGGC5_9582	-1.39483469518343	0.438993567686102	NOT
CGGC5_8735	-0.473320873453273	0.438993567686102	NOT
CGGC5_3272	-1.80786723349026	0.438993567686102	NOT
CGGC5_9644	1.10693268970085	0.439365235247775	NOT
CGGC5_3829	-0.718141566591122	0.439412476626698	NOT
CGGC5_10537	0.420191367576328	0.439462857386273	NOT
CGGC5_15078	-1.39222974834797	0.439493773016822	NOT
CGGC5_7306	0.918709197432751	0.439608239201663	NOT
CGGC5_2398	-0.71568935628555	0.439797718075835	NOT
CGGC5_4578	0.67758615700217	0.439797718075835	NOT
CGGC5_15101	-1.37881911187199	0.439797718075835	NOT
CGGC5_952	0.423168727112626	0.440085172640982	NOT
CGGC5_3069	-0.965240361451654	0.440221871404935	NOT
CGGC5_8274	-1.55352336307243	0.440221871404935	NOT
CGGC5_11269	-0.802433252877148	0.44042825792856	NOT
CGGC5_12480	0.744481786998757	0.440460792301667	NOT
CGGC5_3976	-0.926309399255067	0.440460792301667	NOT
CGGC5_11229	0.540279998813992	0.440460792301667	NOT
CGGC5_6379	1.94347493738895	0.440565037603685	NOT
CGGC5_9543	-0.816871986484512	0.440649632240762	NOT
CGGC5_9220	0.908578287956956	0.440701981303594	NOT
CGGC5_7807	-0.574882441392956	0.441138035750237	NOT
CGGC5_9079	0.701554139381388	0.441243559894567	NOT
CGGC5_8314	-0.511189274121257	0.441293962801307	NOT
CGGC5_1666	-1.24486122521653	0.441442838976532	NOT
CGGC5_13831	-0.745809733326484	0.441706158299145	NOT
CGGC5_798	-1.29081710101666	0.441780709235231	NOT
CGGC5_6047	1.28516830539283	0.442107748173716	NOT
CGGC5_9603	-1.05382907327419	0.442392985974044	NOT
CGGC5_1783	0.936932142563054	0.442704332658839	NOT
CGGC5_12283	-0.822578984612896	0.442824565133629	NOT
CGGC5_2205	-1.03753986842713	0.442864884298707	NOT
CGGC5_3011	-1.36457965666685	0.443063327046516	NOT
CGGC5_10224	-1.05003130857755	0.443106948813302	NOT
CGGC5_11629	0.865999702695993	0.443106948813302	NOT
CGGC5_12540	-0.740820627950409	0.443106948813302	NOT
CGGC5_5515	-0.48330114037305	0.44318037732845	NOT
CGGC5_8661	-0.416508343703915	0.44318037732845	NOT
CGGC5_14841	0.534872848282402	0.443716884206248	NOT
CGGC5_2436	0.389512022606497	0.443797354528717	NOT
CGGC5_540	-0.948404730151566	0.443859784086331	NOT
CGGC5_9498	0.49050245122972	0.443976170061198	NOT
CGGC5_12011	-0.712308980520228	0.444017561557541	NOT
CGGC5_4175	1.71795541753806	0.4441863449849	NOT
CGGC5_11488	0.75932807553228	0.4441863449849	NOT
CGGC5_2161	-1.02988995410529	0.444697522355621	NOT
CGGC5_2	-0.901925993784498	0.444697522355621	NOT
CGGC5_2494	3.49666769262912	0.444768596557417	NOT
CGGC5_10212	0.618380664703849	0.444768596557417	NOT
CGGC5_7388	-1.24981477277752	0.444794821352289	NOT
CGGC5_6453	-1.35840858624128	0.444846552606719	NOT
CGGC5_6075	-0.621552630625874	0.444928114838542	NOT
CGGC5_14304	-1.02827748271789	0.445530191842516	NOT
CGGC5_7059	0.849386060119838	0.445588125565358	NOT
CGGC5_3908	-0.740885527268589	0.445588125565358	NOT
CGGC5_10007	-0.468074795421069	0.445588125565358	NOT
CGGC5_491	-0.442230311587025	0.445588125565358	NOT
CGGC5_4498	0.474222201184328	0.445588125565358	NOT
CGGC5_6589	-0.485123245836294	0.445791298667676	NOT
CGGC5_11308	0.543933802331799	0.446007096767206	NOT
CGGC5_12932	0.734351015562713	0.446091316434373	NOT
CGGC5_8569	-1.17415542887351	0.446091316434373	NOT
CGGC5_3979	-0.668218039503466	0.446135716216445	NOT
CGGC5_14830	-0.431762220818058	0.446752481766094	NOT
CGGC5_11321	1.5390412251068	0.446765243879064	NOT
CGGC5_9379	-0.703437109989823	0.446765243879064	NOT
CGGC5_7229	1.28272125084855	0.447099435644568	NOT
CGGC5_4758	1.42368283157598	0.447370100793414	NOT
CGGC5_11447	1.07623174880278	0.44747048379045	NOT
CGGC5_10681	-0.746497350063728	0.447568188760903	NOT
CGGC5_14743	-2.00622254262735	0.448052598592623	NOT
CGGC5_2881	-0.907492956757064	0.448136140643802	NOT
CGGC5_8216	1.24450665740497	0.448168392965817	NOT
CGGC5_14587	-1.42692611602316	0.448416518995417	NOT
CGGC5_5231	0.978721806418368	0.448860094553085	NOT
CGGC5_8423	-0.944632635451752	0.448945482433384	NOT
CGGC5_299	-0.769608635277312	0.448945482433384	NOT
CGGC5_1186	0.696157565214966	0.448945482433384	NOT
CGGC5_12227	1.1463111626201	0.448945482433384	NOT
CGGC5_9719	-0.509715322293611	0.448974590019791	NOT
CGGC5_4613	-0.963040744150574	0.449010671018459	NOT
CGGC5_11265	-0.907698443145382	0.449090620967306	NOT
CGGC5_10872	-0.800957459837802	0.449460808889484	NOT
CGGC5_2192	0.494139537735139	0.449863831631668	NOT
CGGC5_14186	0.928943998273243	0.449863831631668	NOT
CGGC5_11892	3.128009633964	0.449863831631668	NOT
CGGC5_9919	-1.34134870897181	0.449888067617444	NOT
CGGC5_5962	-0.196712620298491	0.449916436305865	NOT
CGGC5_13873	-0.821890466920971	0.449916436305865	NOT
CGGC5_11239	-0.893726167810377	0.449916436305865	NOT
CGGC5_10581	-0.482358876804079	0.450552951085468	NOT
CGGC5_14177	1.26785094671794	0.450564625784871	NOT
CGGC5_4155	1.47117859529799	0.450955645238412	NOT
CGGC5_1064	-0.667500061235219	0.451433024331847	NOT
CGGC5_770	-0.509163398685851	0.451522899659994	NOT
CGGC5_10280	-0.902340272073295	0.451533710035869	NOT
CGGC5_3225	-1.04275071228725	0.451533710035869	NOT
CGGC5_3882	-0.908730266078898	0.451539278074588	NOT
CGGC5_3532	-0.472883992788397	0.451732826591636	NOT
CGGC5_11734	-0.870833826599183	0.451732826591636	NOT
CGGC5_6778	-0.665217740785973	0.451780212845268	NOT
CGGC5_1312	-1.22837257108686	0.451781266368096	NOT
CGGC5_9929	2.41757629182992	0.451781266368096	NOT
CGGC5_2136	-1.73193785348193	0.451794724227265	NOT
CGGC5_12260	1.05930122146727	0.451794724227265	NOT
CGGC5_13009	-1.40698958554466	0.451891469649946	NOT
CGGC5_4874	1.03011461927549	0.451943254996139	NOT
CGGC5_2708	-1.01133999749618	0.451988798137041	NOT
CGGC5_10514	-1.34584741012024	0.451988798137041	NOT
CGGC5_1855	-0.768786376075193	0.452277146181392	NOT
CGGC5_15248	0.613855846731693	0.452277146181392	NOT
CGGC5_13516	-0.382322469297979	0.452277146181392	NOT
CGGC5_7979	1.16233839299658	0.452277146181392	NOT
CGGC5_10374	0.614150494332259	0.452277146181392	NOT
CGGC5_11972	0.796806408324211	0.452528558440109	NOT
CGGC5_1564	-1.21963162078517	0.452528558440109	NOT
CGGC5_8262	2.22463425671479	0.452539385896186	NOT
CGGC5_12073	-0.995759644264935	0.452634211779833	NOT
CGGC5_489	-0.662331705619649	0.452634211779833	NOT
CGGC5_10194	-1.21461597035789	0.452655250046008	NOT
CGGC5_7121	-0.384509655699311	0.453124929653367	NOT
CGGC5_10714	0.543872825242756	0.453504506435699	NOT
CGGC5_2527	-1.08080943586827	0.453927738754194	NOT
CGGC5_5316	0.482473612347744	0.453927738754194	NOT
CGGC5_2848	-0.678503692248476	0.454161816810659	NOT
CGGC5_11182	-1.22925678937372	0.454161816810659	NOT
CGGC5_3457	0.444931821527814	0.454161816810659	NOT
CGGC5_1348	1.03179582677106	0.454265361742513	NOT
CGGC5_15185	-1.37815430811792	0.454421983105287	NOT
CGGC5_8407	0.667927185854457	0.45455157682276	NOT
CGGC5_8101	0.804352593752735	0.454706164287844	NOT
CGGC5_2048	-1.24296900100347	0.455563317546098	NOT
CGGC5_5033	-0.592410413074885	0.455565552162065	NOT
CGGC5_3178	-0.883862262584934	0.455606921304054	NOT
CGGC5_13768	-0.856795039707207	0.455606921304054	NOT
CGGC5_8921	1.29093114531043	0.455843872562883	NOT
CGGC5_10611	-0.879672145290726	0.456125716220962	NOT
CGGC5_1640	0.731618668837349	0.456229877061603	NOT
CGGC5_10654	0.51641476733811	0.456265736155284	NOT
CGGC5_10035	-0.427857951209563	0.456265736155284	NOT
CGGC5_8347	0.47687114076343	0.4566778099815	NOT
CGGC5_11621	-1.36670497756857	0.456876339403163	NOT
CGGC5_13391	-1.21665976909948	0.45692918035484	NOT
CGGC5_11898	1.85056214329381	0.457030724901029	NOT
CGGC5_14569	4.66955589768648	0.457120769768175	NOT
CGGC5_7815	-0.290222829642481	0.458113013036083	NOT
CGGC5_1087	-1.05650894227122	0.458168750229618	NOT
CGGC5_3936	0.518821997274285	0.458310743067257	NOT
CGGC5_9495	1.02946236823147	0.458398537241395	NOT
CGGC5_13467	0.823878876515982	0.458398537241395	NOT
CGGC5_2954	-0.878701319982243	0.458420036231348	NOT
CGGC5_1325	-1.35617497105805	0.458555911375758	NOT
CGGC5_12220	-0.545256472408787	0.459402780451725	NOT
CGGC5_8103	-0.655206538955362	0.459669681363021	NOT
CGGC5_3750	-0.622835590091097	0.459669681363021	NOT
CGGC5_832	-0.511598313647531	0.45985153311203	NOT
CGGC5_3398	-0.28458033693618	0.459950914401845	NOT
CGGC5_8463	1.6198972422197	0.459964739084865	NOT
CGGC5_10516	-0.533433981440371	0.459964739084865	NOT
CGGC5_4649	1.37357988774359	0.460268247823266	NOT
CGGC5_7440	1.06060961366541	0.460506286355487	NOT
CGGC5_11428	-0.359830347745017	0.461000536721526	NOT
CGGC5_3563	1.24132170825061	0.461015538258015	NOT
CGGC5_11169	0.986018178386388	0.461291727161551	NOT
CGGC5_10750	0.571666737145975	0.461472740982247	NOT
CGGC5_7551	-0.577680512689294	0.461638368412384	NOT
CGGC5_4581	-0.514227877661877	0.461767137981801	NOT
CGGC5_10	-1.53838352447195	0.461859595745898	NOT
CGGC5_5198	-0.876579869641655	0.461859595745898	NOT
CGGC5_9877	0.289617847890513	0.461859595745898	NOT
CGGC5_10939	-0.455838271863681	0.461859595745898	NOT
CGGC5_7462	0.9021117706712	0.461859595745898	NOT
CGGC5_15098	-1.23119405783587	0.461859595745898	NOT
CGGC5_12328	-1.22949862225703	0.462018732766653	NOT
CGGC5_1207	-2.52195061739413	0.46231107120341	NOT
CGGC5_13345	-1.94516020615405	0.462788398401093	NOT
CGGC5_6777	-0.873285294058532	0.463114382718735	NOT
CGGC5_6808	-1.19041032630898	0.463114382718735	NOT
CGGC5_14315	0.371578530040896	0.463510140522589	NOT
CGGC5_1375	-0.582349113098147	0.463723408282742	NOT
CGGC5_10534	-1.35673649999337	0.463723408282742	NOT
CGGC5_9641	-1.32229017162125	0.463723408282742	NOT
CGGC5_10600	-1.26662216319722	0.463723408282742	NOT
CGGC5_14702	-1.34731308928408	0.463813786275619	NOT
CGGC5_3620	-0.790074320001367	0.464857523747754	NOT
CGGC5_11205	-0.78919586811924	0.464984563095809	NOT
CGGC5_10350	1.43130654771299	0.465262287434045	NOT
CGGC5_306	0.522246247476385	0.4655357198257	NOT
CGGC5_5270	-0.777225129908139	0.4655357198257	NOT
CGGC5_5130	-0.366849541626728	0.465595714157575	NOT
CGGC5_10287	-1.24379004023463	0.465761034097056	NOT
CGGC5_10358	-0.447729985299276	0.465920777772347	NOT
CGGC5_12672	-0.867869259371646	0.465920777772347	NOT
CGGC5_2795	-0.407008240104569	0.466224703713148	NOT
CGGC5_9408	-0.788366128248525	0.466270257455297	NOT
CGGC5_9107	-0.430048525139484	0.466270257455297	NOT
CGGC5_5326	0.456641987318961	0.466397436768255	NOT
CGGC5_3171	-1.34909079857158	0.466979756235896	NOT
CGGC5_9958	0.350239121611974	0.467421935427328	NOT
CGGC5_6433	1.99810587178395	0.467706975041694	NOT
CGGC5_14475	0.785390269139729	0.467706975041694	NOT
CGGC5_3095	0.698907792327993	0.467741181919288	NOT
CGGC5_10228	1.20610247150981	0.467880073964546	NOT
CGGC5_11860	2.36491255047842	0.467943952816924	NOT
CGGC5_11347	0.659566647233173	0.467990894448246	NOT
CGGC5_10349	-1.2167535432647	0.468098143244605	NOT
CGGC5_7556	-0.691985113509645	0.46815527872171	NOT
CGGC5_4526	2.01591042897089	0.468201690671858	NOT
