	log2FoldChange	padj	significance
CGGC5_1955	-1.68724688064795	0.322216454201709	NOT
CGGC5_1130	-1.03833608260221	0.322410708239116	NOT
CGGC5_7995	-0.929889227545524	0.322612534895344	NOT
CGGC5_11856	-1.73664144657308	0.322781796890149	NOT
CGGC5_5464	-0.88972417368499	0.322815916288778	NOT
CGGC5_10409	-1.58300239733099	0.322815916288778	NOT
CGGC5_14179	-2.38540646550633	0.322877206040866	NOT
CGGC5_3479	-0.592684168910152	0.322952717003035	NOT
CGGC5_2508	1.72754242181005	0.323001695305912	NOT
CGGC5_1555	-1.45875786378847	0.323160818007712	NOT
CGGC5_2862	-1.46677697077837	0.323220485947686	NOT
CGGC5_38	-1.70724625059145	0.323266315980204	NOT
CGGC5_1392	1.73603265545614	0.323356740432797	NOT
CGGC5_1207	-3.33793383891456	0.323494280644117	NOT
CGGC5_990	-1.67442220416015	0.323494280644117	NOT
CGGC5_3661	0.620896877828597	0.323494280644117	NOT
CGGC5_11716	-1.20999183513449	0.323503532897893	NOT
CGGC5_13427	1.8026397592194	0.323838754346586	NOT
CGGC5_9142	0.896782579090813	0.323911652382468	NOT
CGGC5_7894	-1.67633669777631	0.323925365140592	NOT
CGGC5_6296	-1.21912776707467	0.323978901777249	NOT
CGGC5_4768	-0.645513134708131	0.324044108635093	NOT
CGGC5_4491	1.44431098209208	0.324101100040986	NOT
CGGC5_9051	-1.10032871179762	0.324165246730843	NOT
CGGC5_12247	-1.67719674834104	0.324165246730843	NOT
CGGC5_10711	0.497416676884699	0.324165246730843	NOT
CGGC5_13301	0.765718749703885	0.324454660102282	NOT
CGGC5_3054	-1.67114185779553	0.324461357787714	NOT
CGGC5_2852	-1.1825156107291	0.324461357787714	NOT
CGGC5_7093	1.20849861577932	0.324461357787714	NOT
CGGC5_6424	-1.45931284503652	0.324461357787714	NOT
CGGC5_5688	-0.559194775114812	0.324461357787714	NOT
CGGC5_13557	1.49243460749798	0.324461357787714	NOT
CGGC5_12646	-0.925207465478049	0.324461357787714	NOT
CGGC5_8655	-0.878251934013982	0.324604010874367	NOT
CGGC5_9367	1.22058311443655	0.324604010874367	NOT
CGGC5_3307	-1.57574336696824	0.324819992853586	NOT
CGGC5_9535	-0.701947202976487	0.324819992853586	NOT
CGGC5_5279	-1.17683770480599	0.324826461646207	NOT
CGGC5_6233	-0.900798448057443	0.325034326279693	NOT
CGGC5_9050	1.62834145392578	0.325157663889038	NOT
CGGC5_9733	-1.74060978571405	0.325740958160427	NOT
CGGC5_842	-1.50327505320514	0.325740958160427	NOT
CGGC5_8096	-1.67199838170694	0.325819431715559	NOT
CGGC5_7771	-1.07107621417719	0.325979452671755	NOT
CGGC5_11567	-1.69263112403726	0.326063748657485	NOT
CGGC5_14817	1.05510118375193	0.326256959494808	NOT
CGGC5_4134	-0.934482876384802	0.32631448306312	NOT
CGGC5_9863	1.18920454448874	0.326329639844034	NOT
CGGC5_9994	-1.10069211596222	0.326502841350508	NOT
CGGC5_15016	-1.0164828742056	0.326546852810294	NOT
CGGC5_5502	-1.65936301712069	0.326566870459486	NOT
CGGC5_4397	-1.43718836175016	0.326738423742046	NOT
CGGC5_6691	-1.66091870301722	0.326937518955982	NOT
CGGC5_6194	1.73345580575675	0.32699779033283	NOT
CGGC5_10934	-1.44992371344902	0.32699779033283	NOT
CGGC5_3551	-1.45386839535072	0.327061933693967	NOT
CGGC5_5432	-1.65863843923004	0.327105733816479	NOT
CGGC5_15053	-1.72157659126071	0.327105733816479	NOT
CGGC5_4078	-1.43596673652276	0.327288539015888	NOT
CGGC5_3671	-1.68303476818226	0.327406973901156	NOT
CGGC5_4210	-1.6842351384478	0.327406973901156	NOT
CGGC5_12580	-1.20376730503747	0.327406973901156	NOT
CGGC5_11708	0.65741440172158	0.328314866369509	NOT
CGGC5_604	-1.87000401078574	0.328314866369509	NOT
CGGC5_7944	-1.8251609298083	0.328314866369509	NOT
CGGC5_3767	-1.42984721246634	0.328314866369509	NOT
CGGC5_12537	-2.03900037153536	0.328314866369509	NOT
CGGC5_12463	-1.35282252747646	0.328314866369509	NOT
CGGC5_10500	-0.793568266272177	0.32838869453786	NOT
CGGC5_3474	-1.44467387674787	0.328604725301355	NOT
CGGC5_5364	0.695154674560027	0.328762640906378	NOT
CGGC5_14844	1.44850498771878	0.329099416208139	NOT
CGGC5_4308	-1.71223434469464	0.329715244400896	NOT
CGGC5_1570	0.921977575420727	0.329764027592155	NOT
CGGC5_2200	-0.998118114332067	0.329764027592155	NOT
CGGC5_8735	-0.905307316467358	0.329764027592155	NOT
CGGC5_10255	-0.823955053066328	0.329764027592155	NOT
CGGC5_13385	0.265207575878266	0.329904234942598	NOT
CGGC5_2578	-1.09337473256794	0.329919384173757	NOT
CGGC5_3122	-0.590014546806446	0.329919384173757	NOT
CGGC5_9186	-1.0147409607075	0.329919384173757	NOT
CGGC5_12536	0.977013623384224	0.329919384173757	NOT
CGGC5_1350	1.18887834619223	0.329937865361393	NOT
CGGC5_665	-1.66193963329723	0.329937865361393	NOT
CGGC5_8681	-0.820232172091768	0.330042371738418	NOT
CGGC5_14255	-1.45507874257985	0.330042371738418	NOT
CGGC5_6749	-1.70058662801736	0.330082268209708	NOT
CGGC5_1542	-1.48062692529993	0.330082268209708	NOT
CGGC5_2305	0.609911637612756	0.330082268209708	NOT
CGGC5_6891	-1.54771566662815	0.330082268209708	NOT
CGGC5_14755	0.931984160847943	0.330082268209708	NOT
CGGC5_5874	-1.18520670612503	0.330195971776592	NOT
CGGC5_12434	-1.61860627840104	0.330195971776592	NOT
CGGC5_14283	1.69864130380738	0.330195971776592	NOT
CGGC5_467	1.70846263116765	0.330195971776592	NOT
CGGC5_11020	-0.904475534373329	0.330195971776592	NOT
CGGC5_7252	-0.827095556942855	0.330195971776592	NOT
CGGC5_10738	0.785461742384603	0.330229648259352	NOT
CGGC5_3532	-0.910880586536951	0.330501654490506	NOT
CGGC5_12386	1.47073117793209	0.330501654490506	NOT
CGGC5_8180	-1.66210817358504	0.330501654490506	NOT
CGGC5_3374	0.781551335622608	0.330855274834693	NOT
CGGC5_13099	-0.693109949044098	0.330855274834693	NOT
CGGC5_13260	-0.58442380903742	0.330855274834693	NOT
CGGC5_3390	1.01749104717617	0.331001344729995	NOT
CGGC5_11919	-1.64794507610975	0.33125855637272	NOT
CGGC5_7446	-0.900567248373289	0.33125855637272	NOT
CGGC5_5039	-0.677167121212826	0.33125855637272	NOT
CGGC5_10585	1.49556766431707	0.33125855637272	NOT
CGGC5_13576	-0.774154904173027	0.33125855637272	NOT
CGGC5_15106	-1.72996824851316	0.33125855637272	NOT
CGGC5_7019	1.30088566962573	0.331914988713867	NOT
CGGC5_8808	2.66083137903218	0.332044958799447	NOT
CGGC5_6888	-1.41913625637695	0.332044958799447	NOT
CGGC5_4186	-1.65385389914377	0.332060256899273	NOT
CGGC5_7164	-0.676354143639158	0.332110862537602	NOT
CGGC5_11224	1.03284621205483	0.332238750366965	NOT
CGGC5_5875	-1.65606494606816	0.332766829347505	NOT
CGGC5_963	1.15705589331048	0.332766829347505	NOT
CGGC5_7758	-1.79226353900426	0.332766829347505	NOT
CGGC5_13515	-0.919622097700401	0.332947414989829	NOT
CGGC5_8856	-1.16880393526256	0.332996055043497	NOT
CGGC5_15335	-1.70181650889535	0.333337066079018	NOT
CGGC5_3787	-1.98028615825807	0.333447986800614	NOT
CGGC5_4631	-1.68626154663632	0.333523125348498	NOT
CGGC5_2327	-3.83603652965449	0.333884136430938	NOT
CGGC5_8189	-1.65896313191195	0.334086234886336	NOT
CGGC5_2060	-1.42735841154193	0.33422778415346	NOT
CGGC5_11143	-0.634438906215857	0.334243386491293	NOT
CGGC5_6916	-1.72516083253059	0.334243386491293	NOT
CGGC5_3923	-1.32530106184699	0.334435092541546	NOT
CGGC5_11199	0.421542048933672	0.334435092541546	NOT
CGGC5_640	-1.82168027335158	0.334435092541546	NOT
CGGC5_764	-1.42211807669181	0.334453725824344	NOT
CGGC5_14346	0.461966021852713	0.334453725824344	NOT
CGGC5_2438	0.946284086679991	0.334453725824344	NOT
CGGC5_3859	3.70844862454614	0.33462549646661	NOT
CGGC5_4529	0.72433694429933	0.335121997617142	NOT
CGGC5_10183	-1.28790173988146	0.335178703515659	NOT
CGGC5_8046	-0.747693018748502	0.335346084082881	NOT
CGGC5_14374	-1.63956830982305	0.335530708637751	NOT
CGGC5_798	-1.69557222130226	0.335566733880099	NOT
CGGC5_8424	-1.41065044674308	0.335566733880099	NOT
CGGC5_1580	1.45426177223213	0.335743574423623	NOT
CGGC5_12446	0.608673044680408	0.335743574423623	NOT
CGGC5_4968	0.767448555757975	0.335743574423623	NOT
CGGC5_9101	1.0122824393125	0.335975136407755	NOT
CGGC5_4911	2.37307350062769	0.336038441425002	NOT
CGGC5_14738	1.81917504260352	0.336038441425002	NOT
CGGC5_11817	-1.64654308115823	0.336042949716894	NOT
CGGC5_2344	-1.62398720320068	0.336694757334972	NOT
CGGC5_12686	1.85139700106747	0.336783752682817	NOT
CGGC5_5588	-1.05342537488154	0.337047059108586	NOT
CGGC5_1095	0.809779274188408	0.337423207711201	NOT
CGGC5_1709	-1.63710006535679	0.337423207711201	NOT
CGGC5_9383	1.8097738126434	0.337644293352608	NOT
CGGC5_12953	-1.62734981424661	0.337698485630903	NOT
CGGC5_11796	-0.749143535677137	0.337843849352858	NOT
CGGC5_4864	-1.5051299050684	0.338475930318959	NOT
CGGC5_10254	-0.81500575953551	0.338500714312899	NOT
CGGC5_6866	-1.15352874113606	0.338574699960252	NOT
CGGC5_11018	-1.61785926932008	0.339155215656422	NOT
CGGC5_7567	-1.68845231752884	0.339760654338272	NOT
CGGC5_1925	-1.64323628492073	0.340209912982885	NOT
CGGC5_1312	-1.64472433415711	0.34026427711399	NOT
CGGC5_15151	-1.40517560835529	0.340287280150447	NOT
CGGC5_5905	1.02915538871876	0.340378779800419	NOT
CGGC5_11343	-1.40756623778009	0.340378816852574	NOT
CGGC5_10	-2.03575212266762	0.34042714301796	NOT
CGGC5_13129	-1.86635761320417	0.340535060796011	NOT
CGGC5_8004	-0.682881366127989	0.340649239301476	NOT
CGGC5_8483	1.20772061640592	0.340649239301476	NOT
CGGC5_14171	-1.63867969045703	0.340649239301476	NOT
CGGC5_13782	-1.64505295137552	0.340721073492808	NOT
CGGC5_4304	0.854867433492379	0.341039195749884	NOT
CGGC5_15456	-1.40055821002182	0.341039195749884	NOT
CGGC5_11161	-1.39830870071336	0.341068167588775	NOT
CGGC5_4482	-1.1769491227475	0.341068167588775	NOT
CGGC5_10529	0.887956107779346	0.341131562811379	NOT
CGGC5_2586	0.830469492577487	0.341325619669995	NOT
CGGC5_2245	2.49860434788933	0.341325619669995	NOT
CGGC5_3315	-1.62117440731153	0.341325619669995	NOT
CGGC5_7052	-0.781797521788011	0.341380101419035	NOT
CGGC5_10571	-1.62349266148172	0.341380101419035	NOT
CGGC5_10375	-0.824644720005566	0.341380101419035	NOT
CGGC5_8490	1.01829310217011	0.341502867563527	NOT
CGGC5_11674	-1.01599867911032	0.341502867563527	NOT
CGGC5_19	-0.819852332870677	0.341538422011229	NOT
CGGC5_11695	-1.19182357254088	0.341732510029681	NOT
CGGC5_7351	-1.64516256686668	0.341991995868539	NOT
CGGC5_4546	-1.62909463300997	0.342212930793038	NOT
CGGC5_1480	-1.432351541451	0.342248087121646	NOT
CGGC5_633	-1.63547198013015	0.342248087121646	NOT
CGGC5_5401	1.41838139045915	0.342414315874947	NOT
CGGC5_603	-1.04336879450986	0.342414315874947	NOT
CGGC5_967	-1.16053579601277	0.342414315874947	NOT
CGGC5_7779	-0.573091006431756	0.342677200633284	NOT
CGGC5_1564	-1.62652031148247	0.342711366711803	NOT
CGGC5_9064	1.69305796874946	0.342881632631593	NOT
CGGC5_5345	-0.655431685023296	0.342914610915184	NOT
CGGC5_9486	-0.916028549836437	0.343195067816611	NOT
CGGC5_10071	1.76088361595121	0.343624870006445	NOT
CGGC5_2648	1.64097239703022	0.343702430217228	NOT
CGGC5_3669	-1.306543533515	0.343702430217228	NOT
CGGC5_15048	-1.15094597955756	0.343801809965318	NOT
CGGC5_9256	-1.4025112167814	0.344119038979829	NOT
CGGC5_3481	-0.99370996847786	0.344119038979829	NOT
CGGC5_7847	-0.916393084738652	0.344138113770499	NOT
CGGC5_752	-1.62710053583908	0.344511966129604	NOT
CGGC5_1952	-1.39025947947489	0.344511966129604	NOT
CGGC5_2912	-1.70659143108654	0.344661294131185	NOT
CGGC5_8591	-1.71021056238121	0.345041290687341	NOT
CGGC5_6250	-1.39080792414424	0.345041290687341	NOT
CGGC5_5667	1.08106547068392	0.345442096635945	NOT
CGGC5_12526	1.32942978169407	0.345442096635945	NOT
CGGC5_14326	2.01000577418393	0.345442096635945	NOT
CGGC5_4266	-3.4791342260629	0.345486918369733	NOT
CGGC5_3017	1.72453985730107	0.34565820364544	NOT
CGGC5_10592	-1.61584047431793	0.345994706223418	NOT
CGGC5_14194	-1.69109504960547	0.346224601050844	NOT
CGGC5_12653	1.41900566409575	0.346224601050844	NOT
CGGC5_6223	-0.811661902901683	0.346260906802803	NOT
CGGC5_4437	0.985561138348477	0.346366437163301	NOT
CGGC5_10600	-1.70053756449453	0.346366437163301	NOT
CGGC5_11991	-1.61162607439627	0.346372658429697	NOT
CGGC5_818	-0.62190999765613	0.346372658429697	NOT
CGGC5_1769	-1.66340539739151	0.346372658429697	NOT
CGGC5_14587	-1.82521607565195	0.346372658429697	NOT
CGGC5_10644	-2.48083190214441	0.346372658429697	NOT
CGGC5_10355	-1.62963570526668	0.346596820240944	NOT
CGGC5_13007	1.65623928464927	0.346596820240944	NOT
CGGC5_5716	-1.61253394063412	0.346619714857466	NOT
CGGC5_14913	-1.79509300602776	0.346744151025567	NOT
CGGC5_4325	-1.95653224505424	0.346874521265579	NOT
CGGC5_14982	-0.993445135923671	0.346917983198343	NOT
CGGC5_15015	0.749275112037116	0.346960530786698	NOT
CGGC5_2147	-1.6053436818689	0.346987693093237	NOT
CGGC5_3426	-0.662268943807322	0.347226727571043	NOT
CGGC5_14212	1.87448756029752	0.3473445025983	NOT
CGGC5_9326	1.1424928369286	0.347790619044784	NOT
CGGC5_919	-1.13012658882697	0.347876199869685	NOT
CGGC5_14809	-1.59834470027786	0.348144478095731	NOT
CGGC5_1177	-1.59368067950859	0.348144478095731	NOT
CGGC5_10287	-1.67265792523451	0.34823610367331	NOT
CGGC5_5897	-1.00294513171904	0.348546727008129	NOT
CGGC5_552	-1.5955415068587	0.348617828905928	NOT
CGGC5_5532	-1.60449008050419	0.348838000022757	NOT
CGGC5_4692	1.65181361552024	0.348838000022757	NOT
CGGC5_12280	-0.819446751420484	0.348838000022757	NOT
CGGC5_13015	-1.61064824527108	0.348838000022757	NOT
CGGC5_615	-1.39948665716109	0.348838000022757	NOT
CGGC5_4056	-1.63461780404409	0.348960573209309	NOT
CGGC5_11515	-1.3875105843106	0.349298149006743	NOT
CGGC5_2791	-1.2777546024443	0.349298149006743	NOT
CGGC5_14126	-1.62603491335199	0.349544348032862	NOT
CGGC5_13509	-0.982885025880725	0.349555532160303	NOT
CGGC5_11801	-2.21335975633923	0.349742033486905	NOT
CGGC5_3104	-1.59194708567611	0.349823319927319	NOT
CGGC5_3528	-1.58819192266632	0.349888693901825	NOT
CGGC5_6808	-1.59766891977215	0.349899274717422	NOT
CGGC5_586	0.802325940149737	0.349981184735085	NOT
CGGC5_14708	-1.64794009885225	0.350584207599214	NOT
CGGC5_1765	1.56346204625324	0.350662447639818	NOT
CGGC5_12328	-1.63497165891855	0.350662447639818	NOT
CGGC5_12435	1.46266710029744	0.350662447639818	NOT
CGGC5_7268	-1.61032746789358	0.351245567264429	NOT
CGGC5_8442	-1.56012288574381	0.35130601803041	NOT
CGGC5_6439	1.40188170375401	0.35130601803041	NOT
CGGC5_3719	-0.973321882300155	0.35130601803041	NOT
CGGC5_1148	-1.62180690787199	0.351993219314816	NOT
CGGC5_6581	-1.88799144557057	0.351993219314816	NOT
CGGC5_2790	-0.376442369465131	0.35209743127654	NOT
CGGC5_2902	-1.60714376030323	0.352190482256108	NOT
CGGC5_8123	-1.5902870253677	0.352190482256108	NOT
CGGC5_8142	-1.60379523918807	0.35228832613684	NOT
CGGC5_13192	-1.58724905727166	0.352489614742004	NOT
CGGC5_10758	-2.39582767473608	0.352489614742004	NOT
CGGC5_15406	1.63977471313684	0.352489614742004	NOT
CGGC5_2152	-0.982343136005331	0.352729215345481	NOT
CGGC5_5993	-1.61970514505229	0.352796956106307	NOT
CGGC5_7448	-1.57762232103755	0.352796956106307	NOT
CGGC5_8160	-1.62982762180033	0.352964099350859	NOT
CGGC5_7168	1.64504994071083	0.353055584708612	NOT
CGGC5_6118	-1.33186825571521	0.353352023795203	NOT
CGGC5_1715	-1.63044831310848	0.353352023795203	NOT
CGGC5_9719	-0.632195259034237	0.353352023795203	NOT
CGGC5_4443	-0.798746129092501	0.353475491859264	NOT
CGGC5_12316	-1.61227738164976	0.353875978078394	NOT
CGGC5_9721	-1.6065031658747	0.353875978078394	NOT
CGGC5_11659	1.52660777001586	0.353940306304261	NOT
CGGC5_12250	1.07111745658384	0.35408954094035	NOT
CGGC5_2525	-1.01719035894989	0.354480586074897	NOT
CGGC5_5859	0.893344033339895	0.354497777574853	NOT
CGGC5_15284	-1.39106486065136	0.354497777574853	NOT
CGGC5_4401	-1.66609247245255	0.354744564285043	NOT
CGGC5_11547	-1.36943310267747	0.354744564285043	NOT
CGGC5_4070	-0.965877196797398	0.354744564285043	NOT
CGGC5_14119	-1.1131450910901	0.354744564285043	NOT
CGGC5_11152	-0.732178050177144	0.355084768116902	NOT
CGGC5_10008	0.768032207909394	0.355213413831187	NOT
CGGC5_13239	-1.5809360448653	0.355313323771261	NOT
CGGC5_9752	1.12160979802353	0.355395475518196	NOT
CGGC5_12976	-0.875639991511147	0.355453003245452	NOT
CGGC5_5316	-1.37545276329099	0.355453003245452	NOT
CGGC5_3567	1.65729032488932	0.355635746063392	NOT
CGGC5_2645	-1.57686245382212	0.355665134933679	NOT
CGGC5_4114	0.805321609515706	0.355795994566593	NOT
CGGC5_11210	-0.702179151190821	0.35608083586764	NOT
CGGC5_10668	1.37928273887782	0.356157919178796	NOT
ENSRNA049501480	1.7164782808927	0.356157919178796	NOT
CGGC5_10306	-1.61402428797896	0.356225202344439	NOT
CGGC5_584	-0.684219354631691	0.356225202344439	NOT
CGGC5_9096	-0.74176268359111	0.356225202344439	NOT
CGGC5_14752	-1.20635367451498	0.356225202344439	NOT
CGGC5_4321	1.57710042060572	0.356745206421306	NOT
CGGC5_8263	-2.23365425414852	0.356945617512165	NOT
CGGC5_3177	-1.47055770444443	0.357386994429759	NOT
CGGC5_4962	-1.60339587013821	0.357386994429759	NOT
CGGC5_12286	0.910559163549369	0.357712368879178	NOT
CGGC5_2436	0.560422980136514	0.357873794254088	NOT
CGGC5_14150	-1.56426297223028	0.357873794254088	NOT
CGGC5_6393	-1.638565144802	0.358049717186527	NOT
CGGC5_5207	-0.885903009257548	0.358049717186527	NOT
CGGC5_7191	1.55727241024295	0.358182938791349	NOT
CGGC5_151	-0.689567871047738	0.358240429119712	NOT
CGGC5_15239	-0.793129401111961	0.358251247261244	NOT
CGGC5_4677	-1.36282821607292	0.358405041027594	NOT
CGGC5_2104	-1.11269095980144	0.358442203873679	NOT
CGGC5_4548	1.37069065472813	0.358442203873679	NOT
CGGC5_7836	1.09499077032913	0.358650634203359	NOT
CGGC5_7214	-1.58800372668375	0.358650634203359	NOT
CGGC5_5892	-0.964246708954573	0.358903084722544	NOT
CGGC5_7056	-1.56993100375392	0.359023473441163	NOT
CGGC5_11160	-0.391135534138311	0.359023473441163	NOT
CGGC5_5139	-1.36170161173075	0.359023473441163	NOT
CGGC5_14930	-2.72494356973903	0.359023473441163	NOT
CGGC5_10200	-1.63777984959342	0.359023473441163	NOT
CGGC5_14478	1.69300144470066	0.359185920807339	NOT
CGGC5_13695	0.383777766429719	0.359211898923412	NOT
CGGC5_8129	-1.57172878435689	0.359239568832173	NOT
CGGC5_10233	1.11605841850044	0.359536121414897	NOT
CGGC5_14443	-0.803897298280035	0.359536121414897	NOT
CGGC5_1603	-1.57807624396197	0.359740019543878	NOT
CGGC5_11258	0.759488553168266	0.360148935979095	NOT
CGGC5_9180	-1.56045881863791	0.360294425807647	NOT
CGGC5_2858	-0.595998379795976	0.360553449330726	NOT
CGGC5_918	1.38514083760046	0.360904581246499	NOT
CGGC5_410	-1.56933565640463	0.361079580834044	NOT
CGGC5_5215	-1.57431099703247	0.361114471668885	NOT
CGGC5_7126	1.92562552181761	0.361114471668885	NOT
CGGC5_6634	-1.36662053805387	0.361114471668885	NOT
CGGC5_12695	-1.59987054574236	0.361114471668885	NOT
CGGC5_10067	0.626798268130511	0.361114471668885	NOT
CGGC5_10437	-1.36352313937788	0.361263485900772	NOT
CGGC5_13419	1.70763594946088	0.361301857006974	NOT
CGGC5_3151	-1.56880350113302	0.361517763588765	NOT
CGGC5_3658	0.776103875358514	0.361739908038047	NOT
CGGC5_1179	-0.783681137563214	0.361850312054101	NOT
CGGC5_7587	1.37190448589653	0.361886903589579	NOT
CGGC5_3579	-0.723506028730265	0.362063598515257	NOT
CGGC5_11212	0.713205632422243	0.362063598515257	NOT
CGGC5_8051	1.40836690864597	0.362425940078333	NOT
CGGC5_9336	-1.56065589301296	0.362425940078333	NOT
CGGC5_10446	-1.60460491375517	0.362452925810995	NOT
CGGC5_5164	-1.30926880402582	0.362501013405725	NOT
CGGC5_12561	-1.58422437118901	0.362577018927655	NOT
CGGC5_6689	-1.55693098599552	0.362643243997612	NOT
CGGC5_864	-0.673908717492589	0.362823586553832	NOT
CGGC5_6047	1.51870008236734	0.363056381962488	NOT
CGGC5_5156	0.552933339720068	0.363056381962488	NOT
CGGC5_10272	-1.85510559289282	0.363056381962488	NOT
CGGC5_10707	-0.963691589211063	0.363056381962488	NOT
CGGC5_12979	-0.78535129158789	0.363212193764893	NOT
CGGC5_4299	-0.978561574123279	0.363315944309673	NOT
CGGC5_15256	-0.863893321914442	0.363323274675003	NOT
CGGC5_9259	-1.54898510850268	0.363472234966575	NOT
CGGC5_44	2.13220530967643	0.363717590148454	NOT
CGGC5_4995	-0.699830634206338	0.364260858725356	NOT
CGGC5_554	-1.60090469897175	0.364260858725356	NOT
CGGC5_11246	1.62184894940796	0.364466726902265	NOT
CGGC5_2922	-0.514733259077322	0.364484974007257	NOT
CGGC5_10205	-1.35354055242508	0.364789220082381	NOT
CGGC5_10493	-1.56456731006125	0.365203409600355	NOT
CGGC5_14081	-1.56303269391379	0.365268507840924	NOT
CGGC5_4907	-1.34060435394543	0.365551199750428	NOT
CGGC5_2905	0.997984662344049	0.365604668524984	NOT
CGGC5_15032	0.593232393624593	0.365604668524984	NOT
CGGC5_3886	-1.06479939898074	0.365712523927454	NOT
CGGC5_11892	3.61225017149364	0.365766026033828	NOT
CGGC5_8404	-0.789447727979136	0.365769660108892	NOT
CGGC5_7813	-1.54512745018462	0.365881641209698	NOT
CGGC5_7082	1.00695226413102	0.366103672416336	NOT
CGGC5_177	-1.55454847668498	0.366154847444923	NOT
CGGC5_3203	-0.961034290951375	0.366236589831138	NOT
CGGC5_10348	-1.33433947510837	0.366356361491348	NOT
CGGC5_8523	0.96564749142593	0.366831087718873	NOT
CGGC5_8833	0.686811330044937	0.366861614810802	NOT
CGGC5_507	1.6945435219134	0.366868703159454	NOT
CGGC5_9389	-1.54907811839108	0.366986401244817	NOT
CGGC5_14480	-1.8446739446302	0.367147776258953	NOT
CGGC5_8672	-1.5425652787622	0.367368660962914	NOT
CGGC5_8859	-1.53691526215696	0.36756215835908	NOT
CGGC5_11223	-1.34166840458041	0.367579924694736	NOT
CGGC5_193	-1.09070267692055	0.367796586500587	NOT
CGGC5_2398	-1.35164040647767	0.368112327609976	NOT
CGGC5_3067	0.675590393624222	0.368583265522308	NOT
CGGC5_7559	-1.08766149708549	0.368583265522308	NOT
CGGC5_8650	-0.931566742369661	0.369171952904866	NOT
CGGC5_2334	0.727168483612745	0.369171952904866	NOT
CGGC5_2317	1.81576163769886	0.369573083384336	NOT
CGGC5_1020	-0.883376298560136	0.369720859584044	NOT
CGGC5_11655	3.09201169456578	0.369720859584044	NOT
CGGC5_1913	-2.33727302594509	0.369839565737701	NOT
CGGC5_6440	1.57440932945917	0.370204724728525	NOT
CGGC5_6847	-0.854670519319417	0.37065240368829	NOT
CGGC5_10568	-0.988047104548287	0.37065240368829	NOT
CGGC5_12488	1.39137955353536	0.37073684522276	NOT
CGGC5_6349	-1.56181077951	0.370742507349832	NOT
CGGC5_10869	-1.54060616708753	0.370742507349832	NOT
CGGC5_1378	-0.774380004340811	0.370742507349832	NOT
CGGC5_11700	0.347930528105797	0.370742507349832	NOT
CGGC5_10399	-1.26831077823984	0.370742507349832	NOT
CGGC5_3818	-1.5423638870057	0.370768916456699	NOT
CGGC5_2282	-3.4154535399889	0.37101493814788	NOT
CGGC5_1727	-0.855217917484912	0.37101493814788	NOT
CGGC5_7152	-0.850004700253334	0.371086920273374	NOT
CGGC5_13941	-1.61246087083133	0.37133113188519	NOT
CGGC5_10491	2.72424979857603	0.371396001993579	NOT
CGGC5_3377	0.890273146577322	0.371727046366075	NOT
CGGC5_6791	-1.53622542665365	0.371768636976691	NOT
CGGC5_5898	-0.519743842901241	0.37178449023679	NOT
CGGC5_5691	0.786936644678045	0.37178449023679	NOT
CGGC5_8864	0.894797864949218	0.371815993583277	NOT
CGGC5_6260	-0.937220614109068	0.372233265253579	NOT
CGGC5_8205	-1.59164205374537	0.372245183114407	NOT
CGGC5_11009	-0.922449667766437	0.372245183114407	NOT
CGGC5_9379	-1.33577098109746	0.372289805168943	NOT
CGGC5_1551	-1.55219021480818	0.372377897623317	NOT
CGGC5_6036	-0.84474809942904	0.37240679306036	NOT
CGGC5_8011	-0.737843019780927	0.37240679306036	NOT
CGGC5_4000	-1.53280708343511	0.37240679306036	NOT
CGGC5_616	-1.08597792508289	0.37240679306036	NOT
CGGC5_7397	-1.14235997371425	0.372896987117973	NOT
CGGC5_3681	0.56547272231575	0.373200680741517	NOT
CGGC5_12356	-1.3550872469564	0.373212998658332	NOT
CGGC5_9107	-0.640961815052745	0.373212998658332	NOT
CGGC5_6050	-0.865810750054186	0.373546600316892	NOT
CGGC5_6091	-1.10173685050335	0.373934035138346	NOT
CGGC5_3555	-1.5315829792633	0.373934035138346	NOT
CGGC5_6632	-0.971897729323476	0.373934035138346	NOT
CGGC5_8509	0.97388027031343	0.373934035138346	NOT
CGGC5_13920	1.65366035579789	0.373934035138346	NOT
CGGC5_8836	-1.31602124245463	0.374030096030119	NOT
CGGC5_15172	1.2262162586249	0.374063144121142	NOT
CGGC5_3458	-0.849669581518286	0.374302775586231	NOT
CGGC5_8853	-1.54720557059195	0.374935038371398	NOT
CGGC5_4405	-1.09000899083758	0.375473099291227	NOT
CGGC5_9178	-1.55125000691894	0.375648359696905	NOT
CGGC5_3085	-0.589116802184467	0.37567658467733	NOT
CGGC5_13507	-1.51742011521206	0.37567658467733	NOT
CGGC5_8044	0.761559893331979	0.376260361198623	NOT
CGGC5_13500	-1.52102984179012	0.376260361198623	NOT
CGGC5_4737	2.04532355709362	0.376434900561236	NOT
CGGC5_1124	-1.02419084135884	0.376537242140126	NOT
CGGC5_6259	-1.51814172310372	0.37710374140932	NOT
CGGC5_2811	-1.52605668306616	0.377259297246883	NOT
CGGC5_6832	1.95397707075947	0.37730653175728	NOT
CGGC5_13975	0.522852472245114	0.377595612719442	NOT
CGGC5_1002	-1.54536241794353	0.377595612719442	NOT
CGGC5_3124	-1.60172246986286	0.377823079843347	NOT
